TeamId,TeamName,SubmissionDate,Score
4937873,"hitha sudhish","2020-08-05 10:58:12",0.62679
4937895,wakabayashi_n,"2020-10-02 19:23:48",0.77272
4938260,DataBizx,"2020-08-23 05:52:01",0.77511
4938697,Raahul42,"2020-08-15 05:53:13",0.76555
4938886,"Oleksandr Shmaliy","2020-07-26 21:09:33",0.77511
4938910,sarva,"2020-10-06 19:09:52",0.75837
4939067,"Drashya Bansal","2020-07-26 05:43:28",0.78229
4939172,"TANVIR HURRA","2020-08-13 17:03:36",0.77033
4939370,"Dunsky Lapelle","2020-08-23 16:45:00",0.78947
4939567,maloxx,"2020-09-23 08:44:07",0.70574
4940086,"Rifat Hosen","2020-08-23 16:42:05",0.75598
4940738,"Michael Chin ","2020-08-12 20:45:18",0.76315
4941113,marioceron,"2020-08-03 01:35:01",0.77511
4941458,MlKE2o2o,"2020-08-27 23:25:19",0.75119
4941771,"Ronny Fahrudin","2020-09-18 01:59:34",0.75358
4942285,"toshihiro shishido","2020-09-23 00:52:34",0.79425
4942465,"YURI TAKAKI","2020-08-30 15:13:46",0.77990
4942743,"nelly lee","2020-08-16 03:09:04",0.77751
4942799,"Aditya Shukla #3","2020-09-08 05:30:28",0.77511
4942862,"YASHVEER SINGH SOHI","2020-07-31 15:57:14",0.76076
4943333,Ayush_Malik,"2020-07-27 21:35:57",0.77272
4943606,"Kumar selvakumaran","2020-09-16 09:22:50",0.82057
4943665,"Lev Novitskiy","2020-09-15 11:10:50",0.79425
4944727,vladimir,"2020-07-27 09:19:47",0.77272
4946365,"Ju Won Chung","2020-07-26 01:51:11",0.77511
4946680,"Shivangi Tomar","2020-08-14 05:59:19",0.77751
4946774,"Neeraj C","2020-08-13 07:03:35",0.76794
4946878,"Joseph Fernando Lim","2020-10-07 13:30:05",0.76794
4947374,jsasnowboarder,"2020-07-27 04:15:22",0.79186
4947743,"Seyi Oluwagbenro","2020-10-02 00:32:28",0.76076
4947789,"ShivamSrivastava #2","2020-08-09 14:31:52",0.74641
4947880,"fun guy","2020-08-03 01:46:52",0.81578
4948054,"S. Koskinen","2020-08-25 09:30:22",0.78947
4948091,"Vladimir Isakov","2020-08-24 15:10:29",0.76794
4948172,"Bilal Imamoğlu","2020-07-26 21:29:12",0.80861
4948364,steadily-worked,"2020-07-29 10:02:32",0.78229
4948676,"KevinG #2","2020-09-03 11:02:12",0.78708
4948754,"Neeraj Patil","2020-08-24 18:13:36",0.76076
4948885,"It's me","2020-07-27 17:03:17",0.79186
4948986,"Yasaswi Palagummi","2020-07-25 16:19:57",0.79904
4950431,"uncle3 numpy","2020-09-12 08:45:19",0.77751
4950526,Dryluigi,"2020-07-24 09:54:10",0.77033
4950570,"Ayushi Kaushik","2020-09-11 11:10:33",0.81100
4950598,"CK #2","2020-10-06 07:03:20",0.77511
4951675,raj713335,"2020-09-06 08:16:32",0.77511
4951976,baysian216,"2020-09-13 05:11:47",0.77751
4952030,"Kevin O'Hara","2020-07-24 22:56:56",0.72727
4953037,Diwakar_rs,"2020-09-19 12:30:54",0.76794
4953349,zhangyukun0,"2020-08-17 17:15:40",0.79186
4953446,VinciX,"2020-08-25 09:41:33",0.76555
4954212,ksmvsot2636,"2020-08-02 05:57:50",0.63636
4954213,"The Matrix","2020-07-31 07:59:21",0.79425
4954321,"Aniket Shetty","2020-07-24 22:12:15",0.77511
4954785,"Akshit Madhu #2","2020-07-30 07:06:46",0.75837
4954826,"Ravijeet Kr","2020-09-19 18:52:15",0.94976
4955014,"Kim DO UN","2020-10-06 10:46:21",0.79665
4955168,"Reza Zandi","2020-08-02 19:00:12",0.78468
4955182,"Yosra Boussaid ","2020-10-07 10:31:14",0.77511
4955211,"Prashant Verma #2","2020-08-12 14:39:17",0.77751
4955315,ShutoOsawa,"2020-09-29 19:49:04",0.78708
4955347,dekamamushi,"2020-08-08 15:22:27",0.66028
4955889,isaac1116wong,"2020-10-05 16:02:36",0.76315
4956249,"Prakhar Singh Tomar","2020-08-08 15:52:12",0.77511
4956279,"Mohammad Taha Ali","2020-08-30 13:33:12",0.74401
4956374,"Vivian Nguyen #2","2020-09-29 16:47:31",0.76555
4956482,"Shirvon Paul","2020-07-29 19:55:11",0.77511
4956588,"Anderson Matias, PMP","2020-08-19 19:48:30",0.77990
4957213,"Team Gatorade","2020-08-07 15:52:22",0.79425
4957264,"Muhammad Aizaz11","2020-07-28 11:49:24",0.77511
4957442,jlgardner131,"2020-09-30 16:44:05",0.79425
4957519,"Grant Cooper","2020-08-27 00:37:18",0.78468
4958132,"Osamu Yokoi","2020-07-29 05:31:23",0.78468
4958156,"Rishikesh raj","2020-08-03 16:43:33",0.76076
4958265,"Masakatsu Miura","2020-08-27 14:45:08",0.76315
4958430,"kaito seki","2020-09-24 03:52:12",0.77272
4958553,"Sai Teja Pasupuleti","2020-08-27 09:01:14",0.79186
4958639,yunchipang,"2020-07-30 08:17:10",0.76076
4958680,"Chie Sakaki","2020-08-14 04:44:57",0.77751
4959116,"Karthik Xl","2020-09-08 08:42:56",0.79425
4959728,"Aida Tolegen","2020-09-23 20:14:28",0.74880
4960238,"Caio Alencikas Farias","2020-08-31 23:17:09",0.77272
4960502,"Jemmy Green","2020-08-10 13:33:14",0.77751
4960893,"HARIKRISHNAN S NAIR","2020-09-10 08:45:12",0.78229
4961551,emphyrio,"2020-08-24 03:42:13",0.77511
4961645,Krishnakoumar,"2020-08-01 14:02:48",0.77511
4961865,"Lauren Cutler","2020-08-13 14:01:21",0.77751
4961951,"Stephan Nawn","2020-07-23 19:52:56",0.77272
4962134,"Roberto Vassallo","2020-08-27 01:48:54",0.76555
4962377,"Arthur Moreau","2020-08-30 09:30:11",0.48564
4962590,hsh815,"2020-08-18 03:33:44",0.77511
4962981,Ritz2929,"2020-07-31 08:51:12",0.79904
4963150,take104,"2020-07-30 23:16:24",0.78229
4963946,Kimjaemin63,"2020-07-27 00:16:16",0.77990
4965064,SpringSun,"2020-09-11 05:51:58",0.24880
4965065,"Sujan Shirol","2020-08-11 09:09:49",0.71531
4965147,"Keisuke Higashimura","2020-08-07 04:48:34",0.77511
4965437,landfallmotto,"2020-09-06 10:32:51",0.79665
4965466,"Ramya Thiyagarajan","2020-09-01 13:13:07",0.79186
4965556,willerchiller,"2020-08-20 10:12:54",0.77511
4966232,"Abrar Mahi-al-rashid","2020-08-18 14:10:15",0.77033
4966753,"Akshaiy Ramlinkam","2020-07-27 09:41:00",0.77751
4966950,Bhaskar(GONI),"2020-09-18 22:08:42",0.77751
4966989,__Tanmay_Sharma__,"2020-08-24 10:04:57",0.86602
4967183,Vivien,"2020-07-28 01:11:47",0.78947
4967205,"Jason J S","2020-09-09 16:11:37",0.77272
4967530,"Josiah Augustine","2020-07-30 21:38:34",0.79425
4967663,"Dark Knight #2","2020-08-11 11:24:24",0.77751
4967921,"DEEPIKA DITTAKAVI","2020-09-03 23:54:51",0.77751
4968320,"Tri Nguyen #3","2020-08-15 01:36:14",0.80622
4968403,"SWAPNIL KUMAR","2020-08-26 14:36:17",0.78708
4968573,lebinlebin,"2020-08-07 12:02:58",0.77990
4968810,"Anurag Mukherjee","2020-10-03 18:58:40",0.78708
4969379,nogildong,"2020-08-18 06:18:42",0.78708
4970168,"Adrián #3","2020-08-27 16:24:50",0.78468
4970625,lLLlilei,"2020-09-03 18:47:34",0.79425
4971119,shrekty,"2020-07-29 08:10:58",0.79186
4971197,"Vince Duarte","2020-08-07 14:59:44",0.77511
4971608,"Ang Yuan Ching","2020-07-31 15:35:36",0.76555
4971738,"Andreas Aumann","2020-07-26 12:45:56",0.78947
4971843,"Atharva Ingle","2020-09-13 17:24:34",0.74641
4972008,"José Vidal Cardona Rosas","2020-09-08 20:42:36",0.77033
4972173,"Karthik Indurthi","2020-08-25 22:24:17",0.72727
4972253,"Gwen Bayarbaatar","2020-09-12 23:58:00",0.75358
4972423,"Gaurav Singhdeo","2020-08-26 00:25:46",0.77033
4972518,"yasu imai","2020-08-26 04:38:41",0.76076
4972529,OceanMan12,"2020-07-26 03:17:55",0.78468
4972813,"Tomoya Yuasa","2020-10-04 14:28:01",0.78229
4972862,"NewBie In Data","2020-08-13 08:32:25",0.77511
4973535,"YOUNG LIM KIM","2020-07-25 08:27:06",0.79665
4974129,JoshuaPark,"2020-09-03 01:23:31",0.00000
4974201,Ryunosuke_Ikeda,"2020-09-04 15:16:18",0.79904
4974431,"Nawaz Talukder Sanglap","2020-07-31 15:09:31",0.77751
4974958,"Naman Lad","2020-08-01 06:56:47",0.77511
4974964,Wostry,"2020-08-01 08:01:09",0.77751
4975063,blueMT,"2020-08-20 02:37:17",0.76315
4975243,"chad cozean","2020-09-30 02:51:51",0.76794
4975249,"Nikolai Levshakov","2020-09-18 13:12:57",0.76315
4975451,"Daniel Kadelbach","2020-09-17 19:58:36",0.77511
4975477,"Alexander Syrovatka","2020-10-04 02:04:14",0.77511
4975771,"AmirAbbas Shojakhani","2020-09-11 07:36:20",0.80382
4976128,"Thomas #9","2020-10-05 18:48:50",0.79425
4976431,"Joshua HS Harris","2020-08-16 18:24:33",0.75598
4976469,"Nishageeth De Mel","2020-09-26 12:08:54",0.76555
4976588,"nico chiereghin","2020-08-28 14:22:48",0.77272
4976921,"Oğuz Aydın","2020-08-04 13:29:34",0.77990
4976950,Shreyas7906,"2020-09-02 20:56:35",1.00000
4977052,"Hodai Sugino","2020-08-02 04:46:49",0.77990
4977239,Nithyaaaa,"2020-07-30 13:35:04",0.79425
4977406,SriramKumar,"2020-08-10 15:12:47",0.77990
4977452,"Yu-hao Hsu","2020-08-07 10:13:59",0.77990
4978121,"Gi Yoon Lee","2020-07-26 11:47:30",0.78229
4978124,johnlee8499,"2020-08-23 07:22:11",0.78708
4978130,jmll0423,"2020-08-25 03:04:20",0.77751
4978143,"JIHA LEE","2020-08-08 10:34:44",0.77990
4978146,"Davim gim","2020-08-11 14:30:11",0.73684
4978297,"lee yong minn","2020-08-15 03:11:28",0.77511
4978329,"Abhishek Anand #6","2020-08-01 13:04:50",0.76555
4978650,"Keshav Kothari","2020-09-05 20:30:41",0.77511
4978756,jhcho1015,"2020-07-28 16:10:17",0.74401
4979066,"Maxence Lemercier","2020-08-12 06:34:00",0.78468
4979421,"Vinay Ganapathy","2020-08-16 12:22:07",0.78229
4980108,"sogol golafshan","2020-10-02 21:39:47",0.77511
4980206,"Prachurya Nath","2020-08-30 06:51:12",0.78229
4980230,"Frank Bennis","2020-08-29 15:53:32",0.77990
4980331,"Fahim Bin-Afzal","2020-09-16 17:52:54",0.77511
4980616,ArticTroll,"2020-07-23 18:25:41",0.75598
4980873,"Nilay Kala","2020-08-13 16:14:50",0.78468
4980906,"Weston Sankey","2020-07-30 23:24:09",0.76315
4980910,"Break the ice","2020-08-26 20:57:50",0.78708
4980966,"Pablo Riquelme #2","2020-09-01 17:55:12",0.72488
4981251,NataliLujan,"2020-09-23 03:40:44",0.00000
4981452,tayal1996,"2020-08-19 03:58:22",0.77511
4981723,ajinkya,"2020-07-26 14:28:02",0.72488
4982663,"erik angtoni","2020-08-06 15:56:29",0.78468
4982690,"aditya ","2020-08-23 15:05:19",0.78468
4982788,kotapython,"2020-09-22 01:32:39",0.79186
4983024,ldphong,"2020-08-24 11:30:26",0.80382
4983179,Data-42-Lana,"2020-08-26 14:35:28",0.76555
4983375,MEGR25,"2020-09-20 06:05:27",0.78229
4983431,"Schalk Burger","2020-10-01 06:34:33",0.78229
4983869,"Vishal Vanpariya","2020-08-10 13:40:09",0.78947
4983966,arthre,"2020-09-28 21:30:24",0.76555
4984087,"Edoardo Di Toma","2020-10-01 15:50:47",0.81339
4984211,"Alexandre Tenorio","2020-09-02 20:02:27",0.77990
4984356,"Mahesh Kumar M R","2020-08-26 13:39:22",0.77511
4984434,"ajit arun sonvane","2020-08-26 07:46:40",0.77033
4984712,"Andrea Lauro","2020-08-23 15:41:44",0.74162
4984801,"Devansh Chowdhury","2020-07-24 18:51:54",0.62440
4985091,jj1guj,"2020-08-26 06:16:19",0.70813
4985116,"Manoj Bandi","2020-08-21 06:20:16",0.78708
4985219,"Christina Young","2020-09-22 00:23:45",0.00000
4985741,"Parth Kurane","2020-07-30 13:48:08",0.78468
4985900,"Graeme Nail","2020-08-07 11:23:24",0.76555
4986401,YusukeA,"2020-09-02 06:14:24",0.75598
4986406,"Rajinder Mavi","2020-08-24 21:10:35",0.79425
4986409,"Elsita Kiekebusch","2020-08-20 01:05:21",0.74880
4986472,"ErikAnthony Harte","2020-09-11 05:24:35",0.77511
4986892,"Divij #2","2020-08-16 15:14:37",0.77511
4986987,liyang_kagg,"2020-10-05 00:12:50",0.77272
4987145,"Shubhendra Kushwaha","2020-09-06 04:45:24",0.78468
4987150,"Rami Benchouia","2020-08-09 04:21:29",0.77511
4987788,d06220755,"2020-07-24 03:57:36",0.64832
4988059,"Nabil Ersyad","2020-09-20 16:10:55",0.77511
4988277,"Ashish Ranjan","2020-07-25 06:44:32",0.77990
4988476,"Vikas Sheoran","2020-08-28 05:04:18",0.78229
4988973,Madan2407,"2020-08-07 20:16:59",0.65311
4989080,PauloAlex,"2020-08-11 17:45:59",0.78708
4989272,"Kateryna Rodina","2020-08-05 22:40:02",0.75837
4989540,kocch1,"2020-08-23 08:10:32",0.67464
4989576,A_kar,"2020-07-28 03:20:53",0.78229
4989577,"fine nn","2020-09-01 08:17:00",0.77751
4989747,"Rodolfo Stremel","2020-08-20 01:52:32",0.76076
4989866,"AwesomeHiding Spot","2020-08-24 10:09:50",0.77990
4990081,"Stefan Lütschg","2020-08-16 04:58:55",0.76076
4990089,Lokeshgpt,"2020-08-07 06:28:35",0.77511
4990365,"Subham Kumar #3","2020-09-04 21:56:55",0.78229
4990408,"Hrithik Pawar","2020-09-08 14:27:07",0.76794
4990422,"Jochen Scheid","2020-08-10 14:23:17",0.78708
4990645,"HEMANTH KUMAR KARANGI","2020-07-28 10:19:37",0.77990
4990775,"Rahul Jana","2020-08-25 15:15:36",0.37799
4991473,BEMad,"2020-08-27 22:15:04",0.77272
4992529,"Yodai Tanaka","2020-08-31 15:04:39",0.79186
4992636,"Luiz Fernando #3","2020-08-31 18:08:49",0.77990
4993234,"Pratibha Shinde","2020-08-25 05:28:34",0.86602
4993413,"Abhinav Mehrotra","2020-08-01 10:59:04",0.76555
4994070,"Barnadeep Dey","2020-07-31 20:11:39",0.71531
4994554,aiexpert2025,"2020-09-22 15:19:31",0.78708
4994755,Palak001,"2020-08-10 18:45:00",0.77511
4994772,"Deepanshu Somani","2020-08-11 10:11:59",0.77751
4994901,Bingo1209,"2020-08-24 19:48:15",0.74880
4995092,"Jonatan De Wree","2020-08-23 22:53:24",0.78468
4995506,wenceslai,"2020-09-10 18:45:32",0.77990
4996183,"Sam Butterfield","2020-08-20 00:13:00",0.77511
4998339,"Sanggyu Kang","2020-09-15 07:10:38",0.74880
4998340,"Zero #3","2020-09-21 07:19:45",0.77511
4998760,"Sayantan Sadhu","2020-09-12 05:18:41",0.77272
4998971,"Ravi Kant #2","2020-08-28 06:24:09",0.85406
4999122,"free man","2020-08-07 16:50:02",0.76315
4999149,"praveen #5","2020-08-27 09:39:23",0.76315
4999255,Arnab_S007,"2020-08-10 11:51:11",0.80382
4999948,"Angelina Bao #2","2020-09-29 05:45:09",0.79186
5000205,"priyanshu chaudhary","2020-08-18 08:48:14",0.77751
5000428,"Arjun Singh #6","2020-08-18 07:22:40",0.78708
5001424,printstar,"2020-09-13 11:28:46",0.77272
5001832,xuthus2020,"2020-08-11 14:32:53",0.75119
5001907,"Julie #3","2020-09-23 18:37:34",0.81100
5002129,Novelin,"2020-08-21 02:01:38",0.79425
5002425,"Garima Ojha","2020-08-27 12:03:24",0.77511
5002810,"Matthew Sampson","2020-08-05 21:55:22",0.74162
5003508,n3v375,"2020-08-01 01:56:04",0.77990
5003660,"Michel Fagundes","2020-09-20 15:48:45",0.76794
5003713,"Neural Network RAP","2020-08-29 16:20:51",0.78468
5003979,Angeltor,"2020-08-07 21:48:50",0.76555
5004840,"blue cat","2020-07-28 08:09:56",0.78229
5005250,selma_yu,"2020-08-05 09:10:56",0.72727
5005872,shimakotaro,"2020-08-31 07:36:32",0.78468
5006092,davidchtm,"2020-08-31 04:21:40",0.77511
5006395,"ML Monk Vetri","2020-07-27 15:04:50",0.76555
5006714,"priyam #2","2020-09-21 15:35:12",0.78468
5006729,kanta,"2020-08-10 08:06:16",0.78708
5008094,hs685142,"2020-07-28 15:51:46",0.77511
5008141,"Hye-Seong Yun 윤혜성","2020-08-13 21:52:55",0.77751
5008154,"Anizoba Ebuka","2020-09-01 08:40:08",0.66985
5008424,Maity_S,"2020-08-13 16:05:53",0.76555
5008598,Vamshi@balijepalli,"2020-07-26 07:42:00",0.77751
5008639,"Uphaar Darbari","2020-08-14 16:40:06",0.76555
5008766,"sekinat oyero","2020-09-28 17:15:02",0.76555
5009158,"Ana Patricia Lopes","2020-10-01 16:12:34",0.77990
5009454,"Astitva Srivastava #2","2020-09-04 14:50:48",0.75358
5009573,regina8predict,"2020-08-18 20:32:48",0.78947
5009912,"Patrick Fahy","2020-08-28 15:04:56",0.81100
5010117,"Arthur de Carvalho","2020-08-14 00:09:12",0.71291
5010543,"Raed Shehada","2020-07-28 23:44:37",0.77511
5010671,"Aakrit Singhal","2020-07-29 11:49:56",0.76555
5010806,alpaca_0528,"2020-08-29 11:21:39",0.78708
5010869,"Vedant Puranik","2020-07-24 14:27:35",0.77033
5010970,"Quang Phạm","2020-09-22 10:45:22",0.79186
5011113,"learning kang","2020-08-29 07:04:32",0.79904
5011122,Will101,"2020-07-25 08:48:52",0.78708
5011310,"rajat mittal08","2020-07-26 20:03:03",0.75119
5011340,hhikari,"2020-09-01 07:10:11",0.77272
5011563,"Saurabh Agrawal #2","2020-08-03 07:53:02",0.77511
5012181,"Vishal Grover","2020-09-10 11:51:11",0.77511
5012254,serikatsu,"2020-09-16 07:56:25",0.79904
5012769,SyrianEagle,"2020-08-24 19:25:25",0.78468
5013722,"Sin Tian Ong","2020-07-29 14:59:19",0.76076
5013751,"Vivo Vinco","2020-10-07 13:33:50",0.76794
5013829,"Wen Teng Chang","2020-08-04 18:07:11",0.78229
5013849,"Ashwani Jagwani","2020-09-28 13:16:30",0.77511
5013909,"Asim thapa","2020-08-14 22:56:01",0.77511
5014289,"Shruti Sagar Mohanta","2020-09-03 20:42:09",0.77751
5014290,"SUKHPREET SINGH","2020-09-16 18:05:14",0.78229
5015006,m_mabuchi,"2020-10-01 09:40:26",0.74401
5015330,SMD,"2020-08-07 12:59:38",0.75119
5015438,DuttaSD28,"2020-08-15 20:43:07",0.79665
5015601,"Daksh Bhatia #2","2020-08-06 05:29:10",0.77990
5015768,"Mr. junkidson","2020-09-07 11:58:04",0.66507
5015809,sangonana,"2020-09-11 13:16:00",0.77511
5015844,"Avinash #8","2020-09-21 04:26:56",0.77272
5016126,"Francis Leonard De Leon","2020-08-27 22:16:36",0.78708
5016213,"shubh goel","2020-08-13 06:19:58",0.78229
5016315,"Siddharth Khandelwal #2","2020-09-04 13:17:52",0.74641
5016515,"Prabhat #5","2020-08-13 16:37:35",0.77511
5017298,"Huu Khang Nguyen","2020-09-09 02:04:03",0.75358
5017331,"Mihir Kulkarni","2020-07-24 03:39:17",0.76555
5017661,hk81,"2020-09-15 11:35:37",0.67464
5018247,"mukesh kiran","2020-09-19 09:44:16",0.77272
5018402,"Ayat Khrisat","2020-08-15 21:18:38",0.75837
5018488,"Yaman Gupta","2020-08-15 08:03:18",0.64114
5018532,chenshov,"2020-09-10 09:48:05",0.75119
5018539,ChetnaKarn,"2020-07-27 13:46:50",0.74880
5018551,"Samip Timalsena","2020-10-02 16:02:58",0.77511
5018829,"Simone Natoni","2020-09-28 10:06:30",0.78229
5018956,StarkJ,"2020-08-06 21:08:19",0.76794
5019201,"Anhad #2","2020-08-18 08:16:19",0.77511
5019739,Satoshi_SsSs,"2020-09-18 10:28:29",0.82775
5019803,"Shi Yelong","2020-08-23 02:09:57",0.73205
5019859,sakuya398,"2020-08-18 00:49:07",0.76794
5019952,[Deleted],"2020-07-30 20:07:37",0.51435
5020043,"Manas Dalakoti","2020-08-31 09:13:35",0.77751
5020088,ken_,"2020-09-01 12:35:18",0.75119
5020295,[Deleted],"2020-08-27 06:17:35",0.77751
5020744,"Adi Ogra","2020-08-13 09:43:45",0.77751
5020782,"Takuma Kobayashi","2020-09-16 14:36:48",0.76555
5021455,"Rushikesh #5","2020-09-24 06:55:04",0.79186
5021518,"Prakash Singh","2020-07-31 13:58:14",0.62200
5022842,unclepauliew,"2020-08-21 11:38:08",0.77990
5022987,"Kosuke Matsui","2020-07-26 15:49:07",0.77511
5023568,"Anshul Agrawal #3","2020-08-12 10:18:07",0.77990
5023794,Rafael_Fabri,"2020-08-06 02:49:37",0.77033
5023816,zaydenblaze14,"2020-10-07 04:00:48",0.77511
5023852,"Ella Abung","2020-08-14 12:13:47",0.79186
5024007,"Álvaro Villadangos","2020-09-02 08:06:23",0.77272
5024138,"Peter Zhou #3","2020-08-17 08:42:41",0.77990
5024216,gekekkis,"2020-07-30 23:56:44",0.78468
5024271,"Shirish Sharma","2020-09-07 07:09:18",0.78947
5024687,"ROBERT HORTON II","2020-09-11 21:09:21",0.77511
5024710,Ratuk2,"2020-08-26 21:07:40",0.77990
5024840,"Dinesh Kundu","2020-09-26 18:40:07",0.76794
5025126,tom418,"2020-08-08 01:49:35",0.78468
5025231,ArthurAvd,"2020-08-28 02:05:45",0.81339
5025387,DeeBee,"2020-09-03 03:11:12",0.73205
5025501,applekoong,"2020-08-19 15:53:30",0.79186
5026264,"Dhruv Samadhiya","2020-10-03 16:06:20",0.78229
5026359,[Deleted],"2020-09-03 18:49:45",0.77751
5026505,"Venkatesh Rengarajan","2020-08-26 15:28:39",0.76794
5026524,"Bruce Wayne #3","2020-09-19 08:06:24",0.78708
5027016,ParisValaroutsos,"2020-08-19 14:36:33",0.77272
5027077,ThienTv,"2020-08-28 03:14:48",0.77272
5027338,"NATHAN JOSEPH JACOB","2020-08-04 11:09:07",0.77511
5027365,BretskoD,"2020-09-20 13:17:01",0.77751
5027391,"Chandrima D","2020-09-19 07:16:06",0.78947
5027416,"Lukáš Růžička","2020-08-25 09:46:29",0.78229
5027588,suzebin,"2020-09-09 12:28:24",0.76794
5027642,"Pavanpreet Singh","2020-08-20 09:04:24",0.76076
5027660,Samuelwy,"2020-08-14 08:37:28",0.76794
5027780,"Bikram Dutta","2020-08-10 07:42:11",0.76315
5027891,"Rupam Shil","2020-07-26 02:39:41",1.00000
5028008,"Anshul khandelwal ","2020-07-30 19:00:24",0.76555
5028010,ANSHUL19,"2020-08-07 16:40:29",0.76555
5028125,"Talmeez Ul Rehman","2020-09-08 06:57:39",0.77272
5028421,SinghAvinash1987,"2020-10-02 17:26:04",0.74162
5028689,"Widyanto Hadi","2020-09-10 09:20:07",0.75598
5028813,"Aryan Pathania","2020-09-12 23:03:43",0.78708
5029283,"Rozalia Lakner","2020-10-05 14:56:53",0.77511
5029333,nerere,"2020-07-30 05:50:00",0.78947
5029583,"Matthew Farant","2020-08-28 17:06:41",0.77751
5029959,"Anuj Jangra","2020-08-14 17:36:38",0.00000
5030033,"Gomathy Sankar K","2020-08-12 19:18:34",0.78947
5030387,"Vishal Tyagi #2","2020-08-20 10:00:22",0.77272
5030505,"Clara Oliveira","2020-07-24 21:07:36",0.76555
5030552,blahner,"2020-08-03 22:06:40",0.75358
5030619,"ARKAJIT MAJUMDER","2020-07-26 20:53:21",0.76794
5031006,"Oduenyi Chidinma","2020-09-02 04:40:36",0.77511
5031313,"Sachith Dickwella","2020-07-28 03:17:46",0.73684
5031853,"N4i9kita ","2020-08-04 08:08:50",0.77511
5033181,"Lucas Perrin","2020-08-20 17:32:16",0.79904
5033384,"Himanshu Gupta #2","2020-07-24 05:31:46",0.74401
5033570,"Osama Siddiqui","2020-09-02 12:03:49",0.76315
5033737,ryotaroyamada,"2020-07-25 20:31:20",0.76794
5033738,hiro107,"2020-07-26 04:48:36",0.77033
5033927,"Ashwin Ram kumar","2020-07-28 14:41:29",0.78468
5034314,"Sriteja Tejomurthula","2020-08-02 16:57:58",0.74162
5034348,"Jun Ikeda","2020-10-05 06:22:28",0.76555
5034554,"Ben Samyn","2020-08-06 13:21:29",0.78947
5034570,"sum buoy","2020-08-11 11:46:22",0.79425
5034588,"Mrityunjay Jha","2020-10-05 04:12:30",0.80382
5034784,"Florian Hae","2020-08-09 12:45:31",0.78229
5034982,"Edvard Carlsson","2020-09-21 22:57:28",0.00000
5035237,"Avinash Singh #4","2020-09-25 17:25:46",0.78708
5035270,"Paras Varshney","2020-07-23 18:27:36",0.77990
5035466,"Ben Katz","2020-10-01 01:44:26",0.77990
5035538,"Arun Shankar Sivaprakasan Ajai Mokandasan","2020-08-19 20:01:56",0.78708
5035734,"Carlos 007","2020-07-29 23:42:17",0.77511
5036021,"timothy kintu","2020-09-21 05:25:27",0.77511
5036300,"Takumi #3","2020-08-31 05:39:36",0.76555
5037239,stepinslience,"2020-09-03 07:51:09",0.78947
5037337,im_mdmaaz,"2020-09-01 17:21:12",0.73444
5037924,dehachi,"2020-08-19 07:44:34",0.78947
5037975,"Ambal A Adaickalam","2020-08-13 05:01:29",0.78708
5038108,lexa77,"2020-10-07 07:11:44",0.77033
5038628,Dark_Knight_98,"2020-08-06 05:13:51",0.94019
5039553,"Lomb Kato","2020-08-11 15:06:42",0.81100
5039761,nesteiner,"2020-08-09 08:07:16",0.76794
5039827,"Rutuja Bhagawat Nemane","2020-08-04 11:13:06",0.78229
5039964,"Teboho Rider Litsoane","2020-09-11 11:36:17",0.76555
5040030,"EKLE ANTHONY","2020-09-12 21:35:15",0.77511
5040262,"Amgad Hussein","2020-08-24 20:39:33",0.78947
5040412,"Ritesh Manna","2020-09-27 21:42:47",0.78229
5040716,"Raul J S Pereira","2020-08-09 17:56:26",0.77990
5041122,"Ishita Rawat","2020-09-21 14:53:03",0.78229
5041327,"Jac Walters","2020-08-07 21:28:40",0.77511
5041813,Tam18k,"2020-08-26 08:51:54",0.76794
5041826,"kazuo nakao","2020-09-07 13:19:50",0.79186
5042153,"Kenji Yamazaki","2020-08-19 06:17:43",0.77272
5042204,"Md Jawad 006","2020-08-24 07:24:13",0.76794
5042324,"Dylan Thomas","2020-09-11 00:56:05",0.77751
5042681,harrisGuoh,"2020-08-27 11:10:05",0.80143
5042781,"Durvesh Malpure","2020-08-13 18:38:03",0.81578
5043254,Unessam,"2020-09-20 14:34:35",0.76794
5043481,"Rutwik Deshmukh","2020-08-10 17:26:54",0.78229
5043562,"tarun gururaj ","2020-07-31 18:08:17",0.77751
5043709,dogadoga,"2020-10-05 23:31:01",0.77990
5043770,"Alif Ilham Madani","2020-08-29 18:19:03",0.78468
5043919,"vinay shaw","2020-07-30 06:57:05",0.76315
5044195,"Aman #12","2020-08-06 14:43:22",0.78229
5044383,holunah,"2020-09-29 03:49:32",0.77990
5044799,tienlu,"2020-08-10 15:21:37",0.78229
5044875,"Gleb Stroganov","2020-09-27 00:31:37",0.76555
5045338,"Lazy Pigeon","2020-08-18 13:56:00",0.67224
5045542,"Hunter Lonon","2020-10-01 22:25:46",0.77511
5045953,LoginovAlex,"2020-09-17 16:31:41",0.79665
5046002,"Piyush Dandagawhal","2020-08-02 17:03:57",0.78229
5046192,BWbwchen,"2020-10-02 14:16:18",0.75358
5046314,bethecheng,"2020-07-26 14:31:26",0.80143
5046405,"Marcelo Nogueira","2020-08-03 18:52:09",0.71291
5046925,systembug,"2020-08-14 07:53:11",0.77751
5047394,"leeway #2","2020-07-25 08:30:34",0.80143
5047516,nabika,"2020-07-25 03:46:17",0.76555
5047626,Cookies_100,"2020-07-29 22:48:56",0.75598
